doc_id,subject,subject_type,relation,object,object_type,evidence_text,confidence,extraction_method,source,llm_valid,llm_confidence,valid,error,final_confidence
87106,ISSUE,ISSUE,occurred_on,several years,DATE,"I completely understand your request, Leigh. Unfortunately me see what I can do. After reviewing your account, I noticed that you've been a loyal customer of Union Mobile for several years. As a token of our appreciation for your businessatience and loyalty, I'd like to offer you a 10% discount on your next purchase from our store. Would you be acceptable to you?",0.9,ner,talkmap,True,0.9,,,0.9
42236,ISSUE,ISSUE,occurred_on,for30 seconds,TIME,"Alright, please unplug the power cord from the back of the mobile hotspot, wait for30 seconds, and then plug it back in.",0.9,ner,talkmap,True,0.9,,,0.9
42152,ISSUE,ISSUE,occurred_on,12,DATE,"Alright, I've submitted your information to Affirm. It looks like you pre-qualify for financing! You can choose to pay over 6, 12, or 18 months with an APR of 10% to 30%. Would you like me to go ahead and process the order for the Spigen case?",0.9,ner,talkmap,True,0.9,,,0.9
42152,ISSUE,ISSUE,occurred_on,18 months,DATE,"Alright, I've submitted your information to Affirm. It looks like you pre-qualify for financing! You can choose to pay over 6, 12, or 18 months with an APR of 10% to 30%. Would you like me to go ahead and process the order for the Spigen case?",0.9,ner,talkmap,True,0.9,,,0.9
24521,ISSUE,ISSUE,occurred_on,a few a week,DATE,"Sure. I don't use a lot of data, maybe a few hundred megabytes a month. I mostly use my phone for social media and messaging apps. And I don't make too many calls, maybe a few a week.",0.9,ner,talkmap,True,0.9,,,0.9
97242,ISSUE,ISSUE,occurred_on,between 2 PM and,TIME,They'll be able to come tomorrow between 2 PM and 4 PM. Is that time frame workable for you?,0.9,ner,talkmap,True,0.9,,,0.9
42152,ISSUE,ISSUE,occurred_on,6,DATE,"Alright, I've submitted your information to Affirm. It looks like you pre-qualify for financing! You can choose to pay over 6, 12, or 18 months with an APR of 10% to 30%. Would you like me to go ahead and process the order for the Spigen case?",0.9,ner,talkmap,True,0.9,,,0.9
100439,ISSUE,ISSUE,occurred_on,6 Days,DATE,Comcast business internet service down for 6 Days,0.9,ner,comcast,True,0.9,,,0.9
140084,ISSUE,ISSUE,occurred_on,Number of Days,DATE,"Absolutely! I'm thrilled to assist you in exploring the different shipping options that we offer. Let's get started: 1. Standard Shipping: This option typically takes {{Number of Days}} business days for delivery. 2. Expedited Shipping: If you're in a hurry, you can choose expedited shipping, which delivers your items within {{Number of Days}} business days. 3. Overnight Shipping: For urgent needs, we have overnight shipping available, ensuring your items reach you by the next business day. 4. In-Store Pickup: If you prefer a more personalized experience, you can choose to pick up your items directly from our store. Each shipping option has its unique benefits, catering to different requirements. If you have any specific concerns or questions about these options or if there's anything else I can assist you with, please feel free to let me know. I'm here to ensure your satisfaction and provide a seamless shopping experience!""",0.9,ner,bitext,True,0.9,,,0.9
24660,ISSUE,ISSUE,occurred_on,the next 3 months,DATE,"Great, I've added the eSports add-on to your plan. Additionally, I'd like to offer you a complimentary upgrade to our 100GB plan, which will give you even more data to enjoy during peak usage periods. This upgrade will be free of charge for the next 3 months. Would you like to accept this offer?",0.9,ner,talkmap,True,0.9,,,0.9
100412,ISSUE,ISSUE,occurred_on,Years,DATE,Years of packet loss and downtime,0.9,ner,comcast,True,0.9,,,0.9
41887,ISSUE,ISSUE,occurred_on,500 minutes and,TIME,"I understand where you're coming from, Lana. Unfortunately, our plans are designed to provide a fair balance of resources and cost. The 10GB plan is only $10 more per month than your current plan, and it will give you the extra data you need. Plus, you'll also get additional 500 minutes and 500 texts.",0.9,ner,talkmap,True,0.9,,,0.9
25024,ISSUE,ISSUE,occurred_on,a few hundred minutes,TIME,"I don't use much data, maybe a few hundred megabytes a month. I don't use too many minutes either, maybe a few hundred minutes a month. And no, I don't use any international calling or texting features.",0.9,ner,talkmap,True,0.9,,,0.9
100379,ISSUE,ISSUE,occurred_on,10 Days,DATE,10 Days No Service - 12 Appointments Comcast Hasn't Shown Up - Comcast Has Not Fixed Home Infinity X1 - In 10 Days- Cannot Make 911 Calls,0.9,ner,comcast,True,0.9,,,0.9
100382,ISSUE,ISSUE,occurred_on,three year,DATE,"rude, nasty, customer service behavior, and a three year failure to deliver the business Internet services paid for",0.9,ner,comcast,True,0.9,,,0.9
25058,ISSUE,ISSUE,occurred_on,February 12th of this year,DATE,"Let me check. it, it was on February 12th of this year.",0.9,ner,talkmap,True,0.9,,,0.9
97368,ISSUE,ISSUE,occurred_on,the end of the day tomorrow,DATE,"I apologize for the delay in updating you, Lizzie. It looks like there was an issue with the parts needed for your repair, but it's now scheduled to be completed by the end of the day tomorrow. Is that work for you?",0.9,ner,talkmap,True,0.9,,,0.9
41721,ISSUE,ISSUE,occurred_on,a calendar year,DATE,"Great question, Brock. To upgrade to a higher tier, you'll need to meetulate a certain number of points within a calendar year. You can earn points by paying your bill on time, referring friends to Union Mobile, and participating in our promotions and events. Once you've accumulated enough points, you'll automatically be upgraded to the next tier.",0.9,ner,talkmap,True,0.9,,,0.9
25228,ISSUE,ISSUE,occurred_on,One moment,TIME,"Great! One moment please, let me transfer you to our colleague in technical support. Thank you for holding, Hettie.",0.9,ner,talkmap,True,0.9,,,0.9
41580,ISSUE,ISSUE,occurred_on,Daily,DATE,"Absolutely. Our most popular plan is our Global Pass plan, which includes unlimited data and calls in over 200 countries. It also have a Pay-Per-Use plan, which charges per minute or per megabyte used. Lastly, we have a Daily Unlimted plan, which gives you unlimited data, voice, and texts for a fixed daily fee. Which one do you think would work best for you?",0.9,ner,talkmap,True,0.9,,,0.9
100332,ISSUE,ISSUE,occurred_on,3 Years Ago,DATE,Comcast Charges Modem Rental But Modem was Returned 3 Years Ago,0.9,ner,comcast,True,0.9,,,0.9
868,ISSUE,ISSUE,occurred_on,our2 PM,TIME,I can take care of that for you. Let me just check some availability. It looks like we have an appointment available tomorrow afternoon at our2 PM. Would that work for you?,0.9,ner,talkmap,True,0.9,,,0.9
97434,ISSUE,ISSUE,occurred_on,few minutes,TIME,Okayon hold) few minutes),0.9,ner,talkmap,True,0.9,,,0.9
41286,ISSUE,ISSUE,occurred_on,Hello June,DATE,"Hello June, thank you for calling Union Mobile. My name is Floyd, and I'll be happy to assist you today. Sorry to hear that our call got disconnected earlier. Can you please tell me how I can help you with your roaming protection?",0.9,ner,talkmap,True,0.9,,,0.9
86520,ISSUE,ISSUE,occurred_on,The 100 minutes and 100,TIME,"Yes, of course. The 100 minutes and 100 texts included in the bundle can be used to make calls and send texts to any number, whether it's in Germany or back to the US. And if you need more, you can always add on minutes and texts at $0.20 per minute and $0.10 per text.",0.9,ner,talkmap,True,0.9,,,0.9
25834,ISSUE,ISSUE,occurred_on,60 minutes,TIME,"Sure thing. Our first option is a daily roaming plan that gives you 500MB of data, 30 minutes of calls, and 30 texts for $10 per day. Our second option is a monthly roaming plan that gives you 2GB of data, 60 minutes of calls, and 60 texts for $30 per month. We also have a pay-per-use option that charges you for each minute, text, or data usage. Which one do you think would work best for you?",0.9,ner,talkmap,True,0.9,,,0.9
100304,ISSUE,ISSUE,occurred_on,"June 22, 2015",DATE,"Comcast installation date of June 22, 2015",0.9,ner,comcast,True,0.9,,,0.9
80272,ISSUE,ISSUE,occurred_on,a week days ago,DATE,"Yeah, I'm trying to track my order for a new smartwatch. I ordered it online a week days ago, but I haven't received any updates on its status.",0.9,ner,talkmap,True,0.9,,,0.9
71893,ISSUE,ISSUE,occurred_on,the partial month,DATE,"Certainly, Paulette. It looks like there was a issue with your billing cycle, which caused your bill to be generated earlier than expected. This resulted in a pr than usual charge for the partial month of service. I apologize for any inconvenience this may have caused.",0.9,ner,talkmap,True,0.9,,,0.9
40990,ISSUE,ISSUE,occurred_on,the month or so now,DATE,"Sure, I've been playing a lot of PUBG and Fortnite lately. And it's been happening for maybe the month or so now.",0.9,ner,talkmap,True,0.9,,,0.9
100308,ISSUE,ISSUE,occurred_on,4/25,DATE,Comcast Internet down since 4/25 with no resolve,0.9,ner,comcast,True,0.9,,,0.9
26059,ISSUE,ISSUE,occurred_on,two months ago,DATE,"Okay, that makes sense. But what if I have unused data from two months ago? Can I still roll that over?",0.9,ner,talkmap,True,0.9,,,0.9
26087,ISSUE,ISSUE,occurred_on,about 300 minutes per month,TIME,*sighs* Fine. I have the 500 minute plan and I've been using about 300 minutes per month. But my bill still seems I'm going over my limit.,0.9,ner,talkmap,True,0.9,,,0.9
